frame,timestamp,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,centroid_x,centroid_y
1400,139.9,1062,car,620.65,417.43,819.04,603.8,719.85,510.61
1400,139.9,1068,car,546.34,290.83,670.28,394.81,608.31,342.82
1400,139.9,1069,car,781.93,253.54,888.71,343.7,835.32,298.62
1401,140.0,1062,car,608.12,443.64,814.33,639.71,711.23,541.68
1401,140.0,1068,car,531.86,301.84,661.12,411.62,596.49,356.73
1401,140.0,1069,car,773.32,265.35,883.72,358.04,828.52,311.69
1402,140.1,1062,car,594.57,469.95,813.07,680.93,703.82,575.44
1402,140.1,1068,car,514.26,318.04,647.03,431.79,580.65,374.91
1402,140.1,1069,car,767.35,274.22,880.59,368.67,823.97,321.44
1403,140.2,1062,car,574.85,500.06,810.06,731.48,692.45,615.77
1403,140.2,1068,car,494.39,332.66,633.98,453.82,564.19,393.24
1403,140.2,1069,car,762.2,277.91,884.47,379.65,823.33,328.78
1404,140.3,1062,car,563.49,556.87,794.28,784.41,678.88,670.64
1404,140.3,1068,car,474.75,343.44,622.83,473.36,548.79,408.4
1404,140.3,1069,car,755.9,286.15,885.55,393.94,820.72,340.05
1405,140.4,1062,car,543.9,606.58,786.73,846.38,665.32,726.48
1405,140.4,1068,car,452.23,361.65,604.94,496.81,528.58,429.23
1405,140.4,1069,car,746.69,295.19,886.46,411.7,816.57,353.44
1406,140.5,1062,car,500.64,622.95,794.85,919.03,647.75,770.99
1406,140.5,1068,car,430.37,381.52,589.31,523.0,509.84,452.26
1406,140.5,1069,car,739.01,303.99,888.78,429.06,813.9,366.52
1407,140.6,1062,car,469.61,659.43,794.79,992.14,632.2,825.78
1407,140.6,1068,car,399.35,394.23,579.04,557.27,489.19,475.75
1407,140.6,1069,car,734.17,319.03,882.25,443.41,808.21,381.22
1407,140.6,1086,car,785.95,204.64,876.85,262.59,831.4,233.61
1408,140.7,1062,car,444.93,711.5,780.58,1057.83,612.76,884.67
1408,140.7,1068,car,366.84,416.65,557.93,592.34,462.39,504.49
1408,140.7,1069,car,724.87,332.69,882.0,465.56,803.44,399.12
1408,140.7,1086,car,777.6,209.29,868.44,267.34,823.02,238.32
1409,140.8,1062,car,453.83,779.51,749.56,1078.1,601.7,928.81
1409,140.8,1068,car,333.72,446.65,532.98,630.93,433.35,538.79
1409,140.8,1069,car,711.06,341.13,881.98,487.2,796.52,414.16
1409,140.8,1086,car,768.29,212.92,869.4,278.01,818.84,245.47
1410,140.9,1062,car,469.92,867.3,705.66,1080.0,587.79,973.65
1410,140.9,1068,car,291.24,480.0,505.69,677.73,398.46,578.86
1410,140.9,1069,car,700.31,355.82,880.46,511.47,790.38,433.65
1410,140.9,1086,car,755.16,217.49,870.85,292.95,813.01,255.22
1410,140.9,1091,car,736.82,184.53,803.06,243.41,769.94,213.97
1410,140.9,1092,car,784.02,230.65,856.11,290.68,820.06,260.66
1410,140.9,1066,car,747.75,204.87,848.27,291.13,798.01,248.0
1411,141.0,1068,car,252.1,508.81,486.71,726.84,369.41,617.83
1411,141.0,1069,car,691.63,375.02,877.66,537.96,784.64,456.49
1411,141.0,1091,car,728.48,186.54,795.5,245.94,761.99,216.24
1411,141.0,1092,car,779.55,236.51,852.75,297.48,816.15,266.99
1412,141.1,1068,car,198.6,543.97,459.32,789.02,328.96,666.49
1412,141.1,1069,car,679.21,392.96,878.95,570.77,779.08,481.87
1412,141.1,1091,car,718.87,185.11,788.46,246.76,753.67,215.93
1412,141.1,1092,car,773.65,245.95,844.22,304.42,808.93,275.18
1413,141.2,1068,car,139.67,584.14,426.26,855.48,282.97,719.81
1413,141.2,1069,car,667.66,416.63,874.36,603.35,771.01,509.99
1413,141.2,1091,car,710.05,189.61,776.81,248.6,743.43,219.11
1413,141.2,1092,car,766.73,255.94,837.39,314.31,802.06,285.13
1413,141.2,1086,car,739.32,243.06,845.48,312.34,792.4,277.7
1414,141.3,1068,truck,72.47,634.09,393.6,941.06,233.04,787.58
1414,141.3,1069,car,655.48,443.97,870.56,640.85,763.02,542.41
1414,141.3,1091,car,699.52,198.62,769.29,259.95,734.4,229.28
1414,141.3,1092,car,757.74,260.83,835.93,325.14,796.83,292.99
1415,141.4,1068,car,3.58,695.39,355.61,1037.03,179.6,866.21
1415,141.4,1069,car,642.04,473.29,869.25,684.27,755.64,578.78
1415,141.4,1091,car,693.78,202.84,766.29,266.5,730.04,234.67
1415,141.4,1092,car,751.4,269.64,832.08,335.54,791.74,302.59
1416,141.5,1068,car,0.0,767.18,298.17,1076.65,149.08,921.92
1416,141.5,1069,car,625.26,507.39,865.06,733.31,745.16,620.35
1416,141.5,1091,car,690.04,211.65,760.87,273.54,725.46,242.6
1416,141.5,1092,car,745.34,279.28,829.14,347.23,787.24,313.26
1416,141.5,1100,car,692.79,467.87,870.85,600.74,781.82,534.3
1417,141.6,1069,car,607.07,546.8,860.03,787.02,733.55,666.91
1417,141.6,1091,car,678.97,219.15,751.46,281.67,715.21,250.41
1417,141.6,1092,car,735.02,283.64,829.04,360.02,782.03,321.83
1418,141.7,1069,car,586.11,600.2,854.34,857.85,720.23,729.02
1418,141.7,1091,car,668.33,223.64,746.87,290.83,707.6,257.24
1418,141.7,1092,car,730.37,293.45,823.8,369.67,777.09,331.56
1419,141.8,1069,car,555.93,637.78,859.45,933.91,707.69,785.84
1419,141.8,1091,car,657.32,232.89,734.83,298.8,696.07,265.84
1419,141.8,1092,car,718.36,303.28,819.13,386.0,768.74,344.64
1420,141.9,1069,car,520.36,688.05,861.06,1025.58,690.71,856.82
1420,141.9,1091,car,648.25,241.51,729.65,310.49,688.95,276.0
1420,141.9,1092,car,709.49,316.14,814.43,402.71,761.96,359.42
1421,142.0,1069,car,517.58,751.49,841.04,1069.03,679.31,910.26
1421,142.0,1091,car,643.2,255.7,718.69,318.25,680.94,286.97
1421,142.0,1092,car,702.4,324.37,812.81,416.39,757.6,370.38
1421,142.0,1105,car,888.75,140.53,955.41,195.41,922.08,167.97
1422,142.1,1091,car,631.44,262.45,707.6,324.27,669.52,293.36
1422,142.1,1092,car,692.94,341.02,809.17,438.34,751.06,389.68
1422,142.1,1105,car,884.69,142.78,955.32,201.01,920.01,171.9
1423,142.2,1091,car,618.42,269.47,699.73,333.73,659.08,301.6
1423,142.2,1092,car,687.18,356.0,808.4,457.89,747.79,406.94
1423,142.2,1105,car,883.41,151.26,948.62,204.53,916.02,177.89
1423,142.2,1069,truck,517.38,763.33,847.68,1080.0,682.53,921.67
1424,142.3,1091,car,604.6,277.04,691.76,345.33,648.18,311.18
1424,142.3,1092,car,674.32,371.27,801.05,478.38,737.68,424.82
1424,142.3,1105,car,875.07,152.51,945.02,209.8,910.05,181.15
1425,142.4,1091,car,587.51,283.92,683.54,359.21,635.53,321.56
1425,142.4,1092,car,663.91,383.97,800.12,500.68,732.01,442.33
1425,142.4,1105,car,870.87,151.53,944.45,211.77,907.66,181.65
1426,142.5,1091,car,574.45,289.8,675.14,368.71,624.79,329.26
1426,142.5,1092,car,654.17,404.78,793.45,524.95,723.81,464.87
1426,142.5,1105,car,868.26,148.97,948.44,214.51,908.35,181.74
1427,142.6,1091,car,560.53,303.13,666.99,386.43,613.76,344.78
1427,142.6,1092,car,640.6,424.63,790.82,555.39,715.71,490.01
1427,142.6,1105,car,865.86,149.29,949.9,218.21,907.88,183.75
1428,142.7,1091,car,546.02,317.26,655.16,401.77,600.59,359.51
1428,142.7,1092,car,631.09,447.77,786.06,584.14,708.58,515.95
1428,142.7,1105,car,863.26,151.89,946.63,219.67,904.95,185.78
1429,142.8,1091,car,528.09,330.48,641.2,417.75,584.65,374.12
1429,142.8,1092,car,613.26,474.11,780.93,623.7,697.09,548.9
1429,142.8,1105,car,849.86,148.0,944.86,225.65,897.36,186.83
1430,142.9,1091,car,511.37,344.45,632.59,438.13,571.98,391.29
1430,142.9,1092,car,600.25,505.63,775.84,664.23,688.05,584.93
1430,142.9,1105,car,851.82,151.73,942.17,224.77,897.0,188.25
1431,143.0,1091,car,486.99,350.14,624.76,457.78,555.88,403.96
1431,143.0,1092,car,580.55,537.21,771.39,712.21,675.97,624.71
1431,143.0,1105,car,843.51,150.18,949.55,236.22,896.53,193.2
1431,143.0,1110,car,891.89,148.72,950.1,197.03,920.99,172.87
1431,143.0,1111,car,844.56,164.59,921.96,239.15,883.26,201.87
1432,143.1,1091,car,465.11,366.06,609.93,480.08,537.52,423.07
1432,143.1,1092,car,559.69,578.19,759.65,763.05,659.67,670.62
1432,143.1,1105,car,836.56,154.31,946.32,243.46,891.44,198.88
1432,143.1,1110,car,889.16,148.92,948.6,198.16,918.88,173.54
1432,143.1,1111,car,838.05,166.98,916.37,242.51,877.21,204.74
1433,143.2,1091,car,444.71,385.08,593.25,502.6,518.98,443.84
1433,143.2,1092,car,536.72,620.68,753.85,823.64,645.29,722.16
1433,143.2,1110,car,886.36,140.13,953.17,195.74,919.76,167.93
1433,143.2,1111,car,836.05,179.56,906.88,247.58,871.47,213.57
1434,143.3,1091,car,419.14,403.73,579.12,531.58,499.13,467.65
1434,143.3,1092,car,510.78,668.81,750.66,895.22,630.72,782.01
1434,143.3,1110,car,887.87,145.21,950.45,197.15,919.16,171.18
1434,143.3,1111,car,829.08,180.92,905.03,253.64,867.05,217.28
1434,143.3,1105,car,827.37,156.4,938.4,246.03,882.88,201.21
1435,143.4,1091,car,394.07,426.57,562.65,562.31,478.36,494.44
1435,143.4,1092,car,477.37,721.32,749.33,982.08,613.35,851.7
1435,143.4,1110,car,882.11,145.65,949.0,200.73,915.56,173.19
1435,143.4,1111,car,826.43,184.49,903.32,257.72,864.87,221.11
1435,143.4,1105,car,825.33,153.83,940.49,246.65,882.91,200.24
1436,143.5,1091,car,362.83,448.68,544.46,595.83,453.64,522.26
1436,143.5,1092,car,457.57,791.65,728.22,1051.34,592.89,921.49
1436,143.5,1111,car,824.87,191.68,903.1,265.46,863.99,228.57
1436,143.5,1105,car,820.59,156.8,934.86,248.58,877.73,202.69
1437,143.6,1091,car,334.24,484.45,520.19,634.89,427.22,559.67
1437,143.6,1092,car,462.37,876.32,687.91,1080.0,575.14,978.16
1437,143.6,1111,car,821.85,200.4,895.07,268.51,858.46,234.46
1438,143.7,1091,car,289.0,516.03,497.35,685.46,393.17,600.74
1438,143.7,1111,car,818.44,201.79,899.27,276.24,858.86,239.02
1438,143.7,1105,car,815.18,159.46,930.98,252.88,873.08,206.17
1439,143.8,1091,car,245.48,548.51,473.55,736.18,359.52,642.34
1439,143.8,1111,car,812.33,201.73,901.82,283.89,857.07,242.81
1440,143.9,1091,car,195.09,583.69,454.19,800.11,324.64,691.9
1440,143.9,1111,car,802.48,206.78,896.55,293.96,849.52,250.37
1441,144.0,1091,car,141.02,632.92,424.69,871.62,282.85,752.27
1441,144.0,1111,car,799.67,211.86,893.92,299.08,846.8,255.47
1442,144.1,1091,car,76.2,688.61,392.33,957.58,234.26,823.09
1442,144.1,1111,car,794.75,225.73,885.72,308.17,840.24,266.95
1443,144.2,1091,car,10.13,755.78,344.96,1043.63,177.55,899.7
1443,144.2,1111,car,794.13,242.18,876.77,314.7,835.45,278.44
1443,144.2,1121,car,1806.87,408.2,1903.94,533.59,1855.41,470.89
1443,144.2,1122,car,778.08,174.79,912.93,310.41,845.51,242.6
1443,144.2,1105,car,823.32,178.17,912.17,249.39,867.75,213.78
1444,144.3,1111,car,782.51,246.33,876.7,329.11,829.61,287.72
1444,144.3,1121,car,1789.34,394.5,1884.65,515.6,1837.0,455.05
1444,144.3,1105,car,826.36,178.2,910.89,245.62,868.62,211.91
1445,144.4,1111,car,767.05,240.31,882.97,343.5,825.01,291.9
1445,144.4,1121,car,1753.32,381.55,1844.18,494.04,1798.75,437.79
1445,144.4,1105,car,824.46,184.28,906.72,249.16,865.59,216.72
1446,144.5,1111,car,763.78,256.92,874.64,355.49,819.21,306.2
1446,144.5,1121,car,1718.31,368.45,1803.32,470.33,1760.81,419.39
1446,144.5,1105,car,815.04,190.8,898.83,255.95,856.93,223.38
1447,144.6,1111,car,759.66,267.39,870.98,365.92,815.32,316.65
1447,144.6,1121,car,1686.11,353.55,1765.46,445.22,1725.78,399.39
1447,144.6,1105,car,811.79,193.42,895.31,258.03,853.55,225.72
1448,144.7,1111,car,754.07,283.51,864.48,381.1,809.27,332.31
1448,144.7,1121,car,1654.46,342.61,1730.45,426.66,1692.45,384.64
1448,144.7,1105,car,801.29,192.11,894.19,264.87,847.74,228.49
1449,144.8,1111,car,743.68,289.94,862.61,396.19,803.15,343.06
1449,144.8,1121,car,1625.12,325.22,1705.73,411.68,1665.43,368.45
1449,144.8,1105,car,796.9,197.54,885.81,267.61,841.35,232.57
1450,144.9,1111,car,732.55,295.18,860.3,410.16,796.43,352.67
1450,144.9,1121,car,1599.66,310.23,1681.06,395.17,1640.36,352.7
1450,144.9,1105,car,795.04,203.23,878.78,268.88,836.91,236.05
1451,145.0,1111,car,722.45,303.69,860.93,430.44,791.69,367.06
1451,145.0,1121,car,1579.28,303.58,1656.04,380.39,1617.66,341.99
1451,145.0,1105,car,787.51,201.86,878.95,274.53,833.23,238.19
1452,145.1,1111,car,719.83,325.88,857.02,452.04,788.43,388.96
1452,145.1,1121,car,1561.05,296.42,1633.94,367.07,1597.49,331.75
1452,145.1,1105,car,784.44,204.52,877.23,278.89,830.84,241.71
1453,145.2,1111,car,716.26,350.56,849.31,472.16,782.79,411.36
1453,145.2,1121,car,1534.58,279.76,1613.24,353.96,1573.91,316.86
1453,145.2,1105,car,777.98,213.91,874.11,291.07,826.04,252.49
1453,145.2,1131,car,893.65,72.07,973.22,147.51,933.44,109.79
1454,145.3,1111,car,697.65,354.56,853.63,498.83,775.64,426.69
1454,145.3,1121,car,1514.78,266.65,1596.91,343.12,1555.84,304.89
1454,145.3,1105,car,768.98,223.78,870.87,306.23,819.92,265.0
1454,145.3,1131,car,893.8,72.28,973.54,148.02,933.67,110.15
1455,145.4,1111,car,687.86,367.41,856.45,524.67,772.16,446.04
1455,145.4,1121,car,1498.49,257.42,1581.44,333.18,1539.96,295.3
1455,145.4,1131,car,891.57,74.71,968.89,148.26,930.23,111.49
1456,145.5,1111,car,672.72,376.78,859.75,554.36,766.24,465.57
1456,145.5,1121,car,1484.93,251.49,1563.9,322.13,1524.42,286.81
1456,145.5,1131,car,889.62,78.03,965.01,149.77,927.31,113.9
1456,145.5,1105,car,747.81,237.77,868.83,337.45,808.32,287.61
1457,145.6,1111,car,660.97,392.12,862.84,585.98,761.9,489.05
1457,145.6,1121,car,1468.12,244.91,1546.13,313.51,1507.13,279.21
1457,145.6,1105,car,739.75,244.75,864.28,349.26,802.02,297.01
1458,145.7,1111,car,639.29,408.16,859.34,623.46,749.32,515.81
1458,145.7,1121,car,1458.01,237.02,1531.55,300.9,1494.78,268.96
1458,145.7,1105,car,732.81,247.54,863.72,358.92,798.27,303.23
1458,145.7,1131,car,884.57,77.67,962.02,151.64,923.29,114.66
1459,145.8,1111,car,618.66,429.5,855.88,666.94,737.27,548.22
1459,145.8,1121,car,1445.71,230.08,1519.81,294.27,1482.76,262.17
1459,145.8,1105,car,726.14,262.18,855.32,372.61,790.73,317.39
1459,145.8,1131,car,880.6,78.05,958.23,152.64,919.42,115.35
1460,145.9,1111,car,609.28,467.2,854.32,716.23,731.8,591.71
1460,145.9,1121,car,1431.73,223.64,1507.2,289.13,1469.46,256.39
1460,145.9,1131,car,878.59,78.36,957.17,154.12,917.88,116.24
1461,146.0,1111,car,591.45,518.29,842.19,775.55,716.82,646.92
1461,146.0,1121,car,1419.87,219.62,1494.28,283.91,1457.07,251.77
1461,146.0,1105,car,707.29,285.54,847.2,406.23,777.25,345.89
1462,146.1,1111,car,569.49,561.79,841.33,844.21,705.41,703.0
1462,146.1,1121,car,1413.79,215.92,1480.36,272.49,1447.07,244.21
1462,146.1,1105,car,689.3,286.02,847.36,426.0,768.33,356.01
1463,146.2,1111,car,548.5,621.83,832.69,918.97,690.6,770.4
1464,146.3,1111,car,517.23,677.96,829.67,1008.53,673.45,843.25
1464,146.3,1142,car,1797.48,408.39,1904.03,556.62,1850.76,482.5
1465,146.4,1111,car,502.62,736.02,815.39,1063.03,659.0,899.53
1465,146.4,1142,car,1783.65,396.31,1881.39,529.75,1832.52,463.03
1465,146.4,1105,car,658.82,326.03,842.4,493.13,750.61,409.58
1466,146.5,1111,truck,477.28,724.9,821.51,1080.0,649.39,902.45
1466,146.5,1142,car,1753.13,381.71,1846.75,505.5,1799.94,443.61
1466,146.5,1105,car,648.59,353.31,830.95,521.76,739.77,437.53
1467,146.6,1142,car,1717.33,368.19,1805.71,480.93,1761.52,424.56
1467,146.6,1105,car,632.52,370.07,827.01,552.72,729.77,461.39
1468,146.7,1142,car,1689.37,352.69,1776.55,458.99,1732.96,405.84
1468,146.7,1105,car,624.18,409.83,814.01,589.41,719.1,499.62
1469,146.8,1142,car,1655.08,340.19,1741.7,440.92,1698.39,390.56
1469,146.8,1105,truck,597.81,404.97,826.13,627.23,711.97,516.1
1470,146.9,1142,car,1628.11,330.12,1711.67,423.27,1669.89,376.7
1471,147.0,1142,car,1601.48,314.09,1685.53,403.41,1643.5,358.75
1471,147.0,1105,car,572.58,494.28,804.34,722.94,688.46,608.61
1472,147.1,1142,car,1575.61,301.3,1661.28,389.45,1618.45,345.38
1473,147.2,1142,car,1551.47,289.88,1636.4,374.48,1593.94,332.18
1473,147.2,1105,truck,492.53,525.1,821.36,859.54,656.95,692.32
1474,147.3,1142,car,1528.65,281.68,1613.81,363.66,1571.23,322.67
1474,147.3,1105,car,477.94,591.82,805.09,929.55,641.52,760.68
1475,147.4,1142,car,1511.11,270.16,1600.41,354.06,1555.76,312.11
1475,147.4,1105,truck,417.7,597.1,826.47,1031.31,622.08,814.21
1476,147.5,1142,car,1493.66,259.39,1582.21,341.21,1537.94,300.3
1476,147.5,1105,truck,401.1,636.22,807.48,1072.12,604.29,854.17
1477,147.6,1142,car,1479.83,253.32,1565.05,329.86,1522.44,291.59
1478,147.7,1142,car,1465.67,248.14,1545.1,318.15,1505.38,283.14
1479,147.8,1142,car,1454.59,242.94,1530.92,308.72,1492.76,275.83
1480,147.9,1142,car,1440.83,232.15,1520.9,300.47,1480.87,266.31
1481,148.0,1142,car,1425.01,222.34,1507.21,292.25,1466.11,257.3
1482,148.1,1142,car,1415.83,217.92,1494.88,284.22,1455.35,251.07
1483,148.2,1142,car,1406.43,216.13,1482.57,279.25,1444.5,247.69
1484,148.3,1142,car,1396.84,210.73,1475.71,275.93,1436.27,243.33
1485,148.4,1142,car,1389.47,208.65,1461.11,267.41,1425.29,238.03
1486,148.5,1142,car,1377.67,202.7,1449.16,260.74,1413.42,231.72
1487,148.6,1142,car,1372.07,200.56,1438.86,253.92,1405.46,227.24
1487,148.6,1168,car,1786.77,409.46,1906.64,539.8,1846.7,474.63
1488,148.7,1142,car,1364.31,193.79,1433.26,249.0,1398.79,221.4
1488,148.7,1168,car,1767.94,389.74,1887.01,517.69,1827.48,453.71
1488,148.7,1169,truck,723.53,100.67,843.38,236.35,783.45,168.51
1489,148.8,1142,car,1354.53,183.69,1429.4,244.89,1391.96,214.29
1489,148.8,1168,car,1732.4,381.03,1838.77,493.39,1785.58,437.21
1489,148.8,1169,truck,718.92,101.46,842.75,241.64,780.83,171.55
1490,148.9,1142,car,1348.27,179.44,1422.97,241.24,1385.62,210.34
1490,148.9,1168,car,1696.89,364.93,1800.45,472.05,1748.67,418.49
1490,148.9,1169,truck,715.58,104.01,837.51,241.66,776.54,172.83
1490,148.9,1171,car,1835.38,348.18,1912.44,455.75,1873.91,401.96
1491,149.0,1168,car,1665.13,349.86,1760.63,446.1,1712.88,397.98
1491,149.0,1169,truck,717.79,104.11,838.13,239.09,777.96,171.6
1491,149.0,1171,car,1825.86,336.79,1904.37,445.36,1865.12,391.07
1492,149.1,1168,car,1636.35,338.94,1729.96,430.78,1683.15,384.86
1492,149.1,1171,car,1820.67,322.46,1902.54,434.45,1861.6,378.46
1493,149.2,1168,car,1614.1,328.51,1703.7,413.89,1658.9,371.2
1493,149.2,1171,car,1797.66,308.05,1880.13,417.07,1838.9,362.56
1494,149.3,1168,car,1590.49,316.93,1677.23,397.43,1633.86,357.18
1494,149.3,1171,car,1770.15,301.01,1852.31,405.02,1811.23,353.01
1495,149.4,1168,car,1568.54,303.24,1656.8,382.82,1612.67,343.03
1495,149.4,1171,car,1745.21,292.72,1827.82,393.14,1786.51,342.93
1496,149.5,1168,car,1549.49,294.52,1632.02,366.93,1590.76,330.73
1496,149.5,1171,car,1722.93,283.45,1808.57,383.13,1765.75,333.29
1496,149.5,1176,truck,659.87,122.94,785.14,278.96,722.5,200.95
1497,149.6,1168,car,1524.41,280.56,1614.71,358.25,1569.56,319.4
1497,149.6,1171,car,1697.81,273.75,1787.1,373.64,1742.46,323.69
1497,149.6,1176,truck,653.97,123.14,786.99,288.74,720.48,205.94
1498,149.7,1168,car,1505.55,269.98,1599.18,349.6,1552.36,309.79
1498,149.7,1171,car,1676.5,266.65,1766.88,364.82,1721.69,315.73
1498,149.7,1176,truck,636.58,124.48,776.23,298.9,706.41,211.69
1499,149.8,1168,car,1493.78,261.74,1582.66,336.27,1538.22,299.01
1499,149.8,1171,car,1661.08,263.74,1745.95,352.02,1703.51,307.88
1499,149.8,1176,truck,620.85,130.82,761.15,307.14,691.0,218.98
1500,149.9,1168,car,1483.98,255.01,1564.79,321.16,1524.38,288.09
1500,149.9,1171,car,1643.13,260.04,1726.49,344.23,1684.81,302.13
1500,149.9,1176,bus,607.68,135.73,750.25,315.72,678.96,225.72
1501,150.0,1168,car,1468.0,251.31,1546.89,315.37,1507.44,283.34
1501,150.0,1171,car,1628.06,254.1,1709.62,333.71,1668.84,293.91
1501,150.0,1176,truck,604.25,134.56,760.5,330.43,682.38,232.5
1502,150.1,1168,car,1457.22,247.25,1531.49,306.42,1494.36,276.84
1502,150.1,1171,car,1607.12,243.13,1693.4,325.49,1650.26,284.31
1502,150.1,1176,truck,597.26,134.25,762.77,340.08,680.01,237.17
1503,150.2,1168,car,1444.17,235.62,1522.38,297.44,1483.27,266.53
1503,150.2,1171,car,1591.78,234.25,1679.4,316.73,1635.59,275.49
1503,150.2,1176,truck,578.55,152.06,737.44,351.23,658.0,251.65
1503,150.2,1179,car,899.77,126.16,954.01,193.56,926.89,159.86
1504,150.3,1168,car,1433.62,225.88,1516.64,291.46,1475.13,258.67
1504,150.3,1171,car,1578.45,227.01,1668.75,310.8,1623.6,268.91
1504,150.3,1176,truck,567.75,168.74,721.98,363.08,644.86,265.91
1504,150.3,1179,car,897.18,131.91,952.38,200.49,924.78,166.2
1505,150.4,1168,car,1420.43,223.81,1502.12,288.02,1461.28,255.91
1505,150.4,1171,car,1566.82,222.86,1653.65,302.31,1610.24,262.59
1505,150.4,1176,truck,546.04,173.74,706.02,376.36,626.03,275.05
1505,150.4,1179,car,891.31,127.97,952.48,203.86,921.89,165.92
1506,150.5,1168,car,1410.38,219.61,1490.0,282.19,1450.19,250.9
1506,150.5,1171,car,1556.3,221.04,1638.01,295.08,1597.16,258.06
1506,150.5,1176,truck,522.46,162.48,700.53,391.34,611.49,276.91
1506,150.5,1179,car,890.04,133.48,951.73,209.5,920.88,171.49
1507,150.6,1168,car,1405.8,215.07,1478.55,271.71,1442.17,243.39
1507,150.6,1171,car,1542.71,215.34,1628.17,292.13,1585.44,253.73
1507,150.6,1179,car,882.83,136.54,948.74,217.83,915.78,177.18
1507,150.6,1183,truck,532.34,132.33,760.45,319.19,646.39,225.76
1508,150.7,1168,car,1396.27,212.03,1468.26,266.98,1432.26,239.5
1508,150.7,1171,car,1532.55,210.81,1617.15,286.66,1574.85,248.73
1508,150.7,1179,car,876.85,145.62,940.29,223.62,908.57,184.62
1508,150.7,1176,truck,488.59,181.35,678.99,428.7,583.79,305.03
1509,150.8,1168,car,1391.4,208.98,1457.05,258.49,1424.22,233.74
1509,150.8,1171,car,1517.16,206.68,1604.37,284.63,1560.76,245.66
1509,150.8,1179,car,870.84,146.9,935.62,226.67,903.23,186.78
1509,150.8,1176,truck,472.42,193.93,663.86,445.72,568.14,319.83
1510,150.9,1168,car,1378.0,199.75,1449.13,253.41,1413.57,226.58
1510,150.9,1171,car,1509.96,206.07,1589.57,276.98,1549.76,241.52
1510,150.9,1179,car,860.44,142.45,932.45,231.72,896.45,187.08
1510,150.9,1176,truck,466.02,162.92,698.38,466.59,582.2,314.75
1511,151.0,1168,car,1367.88,194.2,1440.08,248.6,1403.98,221.4
1511,151.0,1171,car,1499.35,204.44,1577.54,273.27,1538.44,238.86
1511,151.0,1179,car,855.72,156.09,922.95,238.81,889.34,197.45
1511,151.0,1176,truck,450.1,159.19,699.97,483.19,575.04,321.19
1512,151.1,1168,car,1361.97,192.65,1431.76,245.01,1396.87,218.83
1512,151.1,1171,car,1493.8,199.72,1569.68,265.93,1531.74,232.83
1512,151.1,1179,car,849.4,165.26,915.83,245.85,882.61,205.55
1512,151.1,1176,truck,469.95,162.52,681.14,424.48,575.54,293.5
1512,151.1,1188,truck,417.01,238.12,614.47,516.93,515.74,377.52
1513,151.2,1168,car,1354.85,184.04,1429.5,240.86,1392.18,212.45
1513,151.2,1171,car,1485.05,197.84,1558.29,260.83,1521.67,229.33
1513,151.2,1179,car,842.94,166.79,912.15,250.02,877.54,208.41
1513,151.2,1176,truck,408.41,166.68,692.16,517.95,550.29,342.31
1514,151.3,1171,car,1475.08,193.12,1546.56,254.37,1510.82,223.74
1514,151.3,1179,car,838.02,176.3,907.1,257.62,872.56,216.96
1514,151.3,1176,truck,373.12,170.87,690.0,561.15,531.56,366.01
1515,151.4,1171,car,1468.7,191.11,1539.42,251.28,1504.06,221.2
1515,151.4,1179,car,834.08,186.27,903.19,266.09,868.63,226.18
1515,151.4,1176,truck,338.36,176.32,687.97,605.01,513.16,390.66
1516,151.5,1171,car,1466.61,189.73,1534.62,247.83,1500.61,218.78
1516,151.5,1179,car,831.95,194.86,902.14,274.4,867.04,234.63
1516,151.5,1176,truck,304.43,184.75,682.16,645.72,493.3,415.23
1516,151.5,1191,car,821.2,160.21,917.34,273.47,869.27,216.84
1517,151.6,1171,car,1457.31,181.61,1526.4,241.1,1491.86,211.36
1517,151.6,1179,car,828.15,205.86,895.73,280.39,861.94,243.13
1517,151.6,1176,truck,258.43,194.08,667.55,693.23,462.99,443.66
1517,151.6,1192,truck,1758.81,227.66,1917.1,443.42,1837.96,335.54
1518,151.7,1179,car,822.35,218.24,888.71,289.67,855.53,253.95
1518,151.7,1176,truck,212.46,200.71,655.61,741.23,434.03,470.97
1518,151.7,1192,truck,1749.33,227.75,1899.34,430.91,1824.33,329.33
1519,151.8,1179,car,815.9,225.26,886.56,300.22,851.23,262.74
1519,151.8,1176,truck,161.18,206.63,645.46,798.3,403.32,502.46
1520,151.9,1179,car,805.63,231.71,882.51,312.58,844.07,272.15
1520,151.9,1176,truck,100.7,215.69,633.21,867.7,366.96,541.7
1521,152.0,1179,car,797.92,237.61,878.51,321.61,838.21,279.61
1521,152.0,1176,bus,30.85,226.11,619.76,948.61,325.31,587.36
1522,152.1,1179,car,789.11,246.36,875.45,336.8,832.28,291.58
1522,152.1,1176,truck,0.0,227.39,641.14,1036.63,320.57,632.01
1523,152.2,1179,car,781.52,256.38,871.34,350.06,826.43,303.22
1523,152.2,1176,truck,0.0,241.4,637.7,1076.25,318.85,658.83
1524,152.3,1179,car,770.94,268.82,865.38,367.05,818.16,317.94
1524,152.3,1196,car,806.45,144.86,881.24,197.47,843.85,171.16
1525,152.4,1179,car,761.63,279.68,861.25,382.61,811.44,331.14
1525,152.4,1196,car,800.25,145.22,880.53,201.62,840.39,173.42
1526,152.5,1179,car,751.48,291.24,859.39,402.72,805.43,346.98
