timestamp,ingestion_rate_fps,dropped_frames,stream_uptime_seconds
2026-06-19 08:30:00,29,0,721800
2026-06-19 08:45:00,30,0,722700
2026-06-19 09:00:00,30,1,723600
2026-06-19 09:15:00,29,2,724500
2026-06-19 09:30:00,29,0,725400
2026-06-19 09:45:00,29,0,726300
2026-06-19 10:00:00,29,0,727200
2026-06-19 10:15:00,30,1,728100
2026-06-19 10:30:00,30,0,729000
2026-06-19 10:45:00,30,1,729900
2026-06-19 11:00:00,30,1,730800
2026-06-19 11:15:00,29,0,731700
2026-06-19 11:30:00,30,2,732600
2026-06-19 11:45:00,29,1,733500
2026-06-19 12:00:00,30,0,734400
2026-06-19 12:15:00,30,2,735300
2026-06-19 12:30:00,30,1,736200
2026-06-19 12:45:00,29,0,737100
2026-06-19 13:00:00,30,2,738000
2026-06-19 13:15:00,29,2,738900
2026-06-19 13:30:00,29,0,739800
2026-06-19 13:45:00,30,1,740700
2026-06-19 14:00:00,30,0,741600
2026-06-19 14:15:00,29,0,742500
2026-06-19 14:30:00,30,0,743400
2026-06-19 14:45:00,30,0,744300
2026-06-19 15:00:00,29,1,745200
2026-06-19 15:15:00,29,0,746100
2026-06-19 15:30:00,29,0,747000
2026-06-19 15:45:00,29,0,747900
2026-06-19 16:00:00,29,0,748800
2026-06-19 16:15:00,30,1,749700
2026-06-19 16:30:00,29,1,750600
2026-06-19 16:45:00,30,2,751500
2026-06-19 17:00:00,29,2,752400
2026-06-19 17:15:00,29,0,753300
2026-06-19 17:30:00,29,0,754200
2026-06-19 17:45:00,29,2,755100
2026-06-19 18:00:00,30,0,756000
2026-06-19 18:15:00,30,0,756900
2026-06-19 18:30:00,29,0,757800
2026-06-19 18:45:00,30,2,758700
2026-06-19 19:00:00,30,2,759600
2026-06-19 19:15:00,29,0,760500
2026-06-19 19:30:00,30,0,761400
2026-06-19 19:45:00,29,0,762300
2026-06-19 20:00:00,29,0,763200
2026-06-19 20:15:00,29,0,764100
2026-06-19 20:30:00,30,0,765000
2026-06-19 20:45:00,30,2,765900
2026-06-19 21:00:00,29,0,766800
2026-06-19 21:15:00,29,0,767700
2026-06-19 21:30:00,29,2,768600
2026-06-19 21:45:00,29,0,769500
2026-06-19 22:00:00,29,0,770400
2026-06-19 22:15:00,29,2,771300
2026-06-19 22:30:00,29,0,772200
2026-06-19 22:45:00,29,0,773100
2026-06-19 23:00:00,30,0,774000
2026-06-19 23:15:00,30,1,774900
2026-06-19 23:30:00,29,2,775800
2026-06-19 23:45:00,30,2,776700
2026-06-20 00:00:00,29,0,777600
2026-06-20 00:15:00,29,0,778500
2026-06-20 00:30:00,30,2,779400
2026-06-20 00:45:00,29,0,780300
2026-06-20 01:00:00,29,0,781200
2026-06-20 01:15:00,30,2,782100
2026-06-20 01:30:00,30,0,783000
2026-06-20 01:45:00,29,0,783900
2026-06-20 02:00:00,29,0,784800
2026-06-20 02:15:00,30,1,785700
2026-06-20 02:30:00,29,1,786600
2026-06-20 02:45:00,29,0,787500
2026-06-20 03:00:00,29,0,788400
2026-06-20 03:15:00,30,0,789300
2026-06-20 03:30:00,29,1,790200
2026-06-20 03:45:00,29,0,791100
2026-06-20 04:00:00,29,0,792000
2026-06-20 04:15:00,30,0,792900
2026-06-20 04:30:00,30,0,793800
2026-06-20 04:45:00,29,0,794700
2026-06-20 05:00:00,29,0,795600
2026-06-20 05:15:00,30,0,796500
2026-06-20 05:30:00,29,1,797400
2026-06-20 05:45:00,29,0,798300
2026-06-20 06:00:00,29,1,799200
2026-06-20 06:15:00,29,1,800100
2026-06-20 06:30:00,30,0,801000
2026-06-20 06:45:00,30,0,801900
2026-06-20 07:00:00,29,2,802800
2026-06-20 07:15:00,30,0,803700
2026-06-20 07:30:00,29,0,804600
2026-06-20 07:45:00,29,2,805500
2026-06-20 08:00:00,29,0,806400
2026-06-20 08:15:00,30,0,807300
2026-06-20 08:30:00,30,0,808200
2026-06-20 08:45:00,30,0,809100
2026-06-20 09:00:00,30,0,810000
2026-06-20 09:15:00,30,0,810900
2026-06-20 09:30:00,30,1,811800
2026-06-20 09:45:00,30,1,812700
2026-06-20 10:00:00,29,0,813600
2026-06-20 10:15:00,30,0,814500
2026-06-20 10:30:00,30,1,815400
2026-06-20 10:45:00,30,1,816300
2026-06-20 11:00:00,30,0,817200
2026-06-20 11:15:00,30,0,818100
2026-06-20 11:30:00,30,1,819000
2026-06-20 11:45:00,29,0,819900
2026-06-20 12:00:00,29,2,820800
2026-06-20 12:15:00,29,1,821700
2026-06-20 12:30:00,30,0,822600
2026-06-20 12:45:00,29,0,823500
2026-06-20 13:00:00,29,0,824400
2026-06-20 13:15:00,30,0,825300
2026-06-20 13:30:00,30,0,826200
2026-06-20 13:45:00,30,0,827100
2026-06-20 14:00:00,30,2,828000
2026-06-20 14:15:00,30,0,828900
2026-06-20 14:30:00,29,0,829800
2026-06-20 14:45:00,30,0,830700
2026-06-20 15:00:00,29,0,831600
2026-06-20 15:15:00,30,0,832500
2026-06-20 15:30:00,29,0,833400
2026-06-20 15:45:00,29,2,834300
2026-06-20 16:00:00,30,0,835200
2026-06-20 16:15:00,29,0,836100
2026-06-20 16:30:00,30,0,837000
2026-06-20 16:45:00,30,0,837900
2026-06-20 17:00:00,29,0,838800
2026-06-20 17:15:00,30,0,839700
2026-06-20 17:30:00,29,0,840600
2026-06-20 17:45:00,30,1,841500
2026-06-20 18:00:00,30,0,842400
2026-06-20 18:15:00,30,1,843300
2026-06-20 18:30:00,29,0,844200
2026-06-20 18:45:00,29,0,845100
2026-06-20 19:00:00,30,0,846000
2026-06-20 19:15:00,29,0,846900
2026-06-20 19:30:00,29,0,847800
2026-06-20 19:45:00,29,0,848700
2026-06-20 20:00:00,30,0,849600
2026-06-20 20:15:00,29,1,850500
2026-06-20 20:30:00,30,2,851400
2026-06-20 20:45:00,30,2,852300
2026-06-20 21:00:00,29,0,853200
2026-06-20 21:15:00,29,1,854100
2026-06-20 21:30:00,30,2,855000
2026-06-20 21:45:00,30,0,855900
2026-06-20 22:00:00,29,0,856800
2026-06-20 22:15:00,29,0,857700
2026-06-20 22:30:00,29,0,858600
2026-06-20 22:45:00,29,2,859500
2026-06-20 23:00:00,29,1,860400
2026-06-20 23:15:00,29,1,861300
2026-06-20 23:30:00,30,2,862200
2026-06-20 23:45:00,29,0,863100
2026-06-21 00:00:00,29,1,864000
2026-06-21 00:15:00,30,2,864900
2026-06-21 00:30:00,29,2,865800
2026-06-21 00:45:00,30,2,866700
2026-06-21 01:00:00,29,1,867600
2026-06-21 01:15:00,29,2,868500
2026-06-21 01:30:00,30,0,869400
2026-06-21 01:45:00,29,0,870300
2026-06-21 02:00:00,30,2,871200
2026-06-21 02:15:00,30,1,872100
2026-06-21 02:30:00,30,1,873000
2026-06-21 02:45:00,30,2,873900
2026-06-21 03:00:00,30,0,874800
2026-06-21 03:15:00,30,1,875700
2026-06-21 03:30:00,30,1,876600
2026-06-21 03:45:00,30,0,877500
2026-06-21 04:00:00,29,0,878400
2026-06-21 04:15:00,29,0,879300
2026-06-21 04:30:00,29,0,880200
2026-06-21 04:45:00,29,0,881100
2026-06-21 05:00:00,30,0,882000
2026-06-21 05:15:00,29,0,882900
2026-06-21 05:30:00,30,0,883800
2026-06-21 05:45:00,29,0,884700
2026-06-21 06:00:00,29,2,885600
2026-06-21 06:15:00,29,0,886500
2026-06-21 06:30:00,30,0,887400
2026-06-21 06:45:00,30,0,888300
2026-06-21 07:00:00,30,2,889200
2026-06-21 07:15:00,29,0,890100
2026-06-21 07:30:00,30,1,891000
2026-06-21 07:45:00,29,1,891900
2026-06-21 08:00:00,29,1,892800
2026-06-21 08:15:00,30,0,893700
2026-06-21 08:30:00,29,0,894600
2026-06-21 08:45:00,30,1,895500
2026-06-21 09:00:00,30,2,896400
2026-06-21 09:15:00,30,0,897300
2026-06-21 09:30:00,30,0,898200
2026-06-21 09:45:00,30,0,899100
2026-06-21 10:00:00,29,2,900000
2026-06-21 10:15:00,29,0,900900
2026-06-21 10:30:00,30,0,901800
2026-06-21 10:45:00,30,0,902700
2026-06-21 11:00:00,30,0,903600
2026-06-21 11:15:00,30,0,904500
2026-06-21 11:30:00,30,0,905400
2026-06-21 11:45:00,29,0,906300
2026-06-21 12:00:00,29,0,907200
2026-06-21 12:15:00,30,2,908100
2026-06-21 12:30:00,29,2,909000
2026-06-21 12:45:00,29,0,909900
2026-06-21 13:00:00,29,0,910800
2026-06-21 13:15:00,29,0,911700
2026-06-21 13:30:00,29,0,912600
2026-06-21 13:45:00,30,0,913500
2026-06-21 14:00:00,30,1,914400
2026-06-21 14:15:00,30,1,915300
2026-06-21 14:30:00,30,0,916200
2026-06-21 14:45:00,30,1,917100
2026-06-21 15:00:00,30,0,918000
2026-06-21 15:15:00,30,1,918900
2026-06-21 15:30:00,29,1,919800
2026-06-21 15:45:00,29,0,920700
2026-06-21 16:00:00,29,0,921600
2026-06-21 16:15:00,29,0,922500
2026-06-21 16:30:00,30,0,923400
2026-06-21 16:45:00,29,0,924300
2026-06-21 17:00:00,29,0,925200
2026-06-21 17:15:00,29,0,926100
2026-06-21 17:30:00,30,0,927000
2026-06-21 17:45:00,29,0,927900
2026-06-21 18:00:00,29,2,928800
2026-06-21 18:15:00,29,2,929700
2026-06-21 18:30:00,30,0,930600
2026-06-21 18:45:00,29,0,931500
2026-06-21 19:00:00,29,2,932400
2026-06-21 19:15:00,29,2,933300
2026-06-21 19:30:00,30,0,934200
2026-06-21 19:45:00,30,0,935100
2026-06-21 20:00:00,29,1,936000
2026-06-21 20:15:00,29,0,936900
2026-06-21 20:30:00,30,0,937800
2026-06-21 20:45:00,30,1,938700
2026-06-21 21:00:00,30,1,939600
2026-06-21 21:15:00,30,2,940500
2026-06-21 21:30:00,29,0,941400
2026-06-21 21:45:00,29,0,942300
2026-06-21 22:00:00,29,0,943200
2026-06-21 22:15:00,29,1,944100
2026-06-21 22:30:00,29,0,945000
2026-06-21 22:45:00,30,1,945900
2026-06-21 23:00:00,30,0,946800
2026-06-21 23:15:00,29,0,947700
2026-06-21 23:30:00,29,0,948600
2026-06-21 23:45:00,30,2,949500
2026-06-22 00:00:00,30,0,950400
2026-06-22 00:15:00,29,0,951300
2026-06-22 00:30:00,29,0,952200
2026-06-22 00:45:00,30,0,953100
2026-06-22 01:00:00,29,0,954000
2026-06-22 01:15:00,30,2,954900
2026-06-22 01:30:00,30,0,955800
2026-06-22 01:45:00,30,1,956700
2026-06-22 02:00:00,30,2,957600
2026-06-22 02:15:00,30,0,958500
2026-06-22 02:30:00,30,2,959400
2026-06-22 02:45:00,29,0,960300
2026-06-22 03:00:00,29,0,961200
2026-06-22 03:15:00,29,0,962100
2026-06-22 03:30:00,29,0,963000
2026-06-22 03:45:00,30,0,963900
2026-06-22 04:00:00,30,0,964800
2026-06-22 04:15:00,30,0,965700
2026-06-22 04:30:00,29,2,966600
2026-06-22 04:45:00,30,1,967500
2026-06-22 05:00:00,30,0,968400
2026-06-22 05:15:00,30,1,969300
2026-06-22 05:30:00,30,0,970200
2026-06-22 05:45:00,30,0,971100
2026-06-22 06:00:00,30,2,972000
2026-06-22 06:15:00,30,0,972900
2026-06-22 06:30:00,29,0,973800
2026-06-22 06:45:00,30,0,974700
2026-06-22 07:00:00,30,0,975600
2026-06-22 07:15:00,30,0,976500
2026-06-22 07:30:00,30,0,977400
2026-06-22 07:45:00,29,0,978300
2026-06-22 08:00:00,29,1,979200
2026-06-22 08:15:00,30,0,980100
2026-06-22 08:30:00,29,1,981000
2026-06-22 08:45:00,29,0,981900
2026-06-22 09:00:00,30,1,982800
2026-06-22 09:15:00,30,0,983700
2026-06-22 09:30:00,29,0,984600
2026-06-22 09:45:00,30,1,985500
2026-06-22 10:00:00,30,2,986400
2026-06-22 10:15:00,30,0,987300
2026-06-22 10:30:00,30,0,988200
2026-06-22 10:45:00,29,1,989100
2026-06-22 11:00:00,30,2,990000
2026-06-22 11:15:00,30,1,990900
2026-06-22 11:30:00,29,0,991800
2026-06-22 11:45:00,29,0,992700
2026-06-22 12:00:00,30,0,993600
2026-06-22 12:15:00,30,0,994500
2026-06-22 12:30:00,30,2,995400
2026-06-22 12:45:00,29,0,996300
2026-06-22 13:00:00,29,0,997200
2026-06-22 13:15:00,29,0,998100
2026-06-22 13:30:00,30,1,999000
2026-06-22 13:45:00,30,0,999900
2026-06-22 14:00:00,29,0,1000800
2026-06-22 14:15:00,29,0,1001700
2026-06-22 14:30:00,30,0,1002600
2026-06-22 14:45:00,30,0,1003500
2026-06-22 15:00:00,30,0,1004400
2026-06-22 15:15:00,29,0,1005300
2026-06-22 15:30:00,29,0,1006200
2026-06-22 15:45:00,30,2,1007100
2026-06-22 16:00:00,30,1,1008000
2026-06-22 16:15:00,29,1,1008900
2026-06-22 16:30:00,29,0,1009800
2026-06-22 16:45:00,29,1,1010700
2026-06-22 17:00:00,29,2,1011600
2026-06-22 17:15:00,30,2,1012500
2026-06-22 17:30:00,30,0,1013400
2026-06-22 17:45:00,29,2,1014300
2026-06-22 18:00:00,30,0,1015200
2026-06-22 18:15:00,29,2,1016100
2026-06-22 18:30:00,30,0,1017000
2026-06-22 18:45:00,30,2,1017900
2026-06-22 19:00:00,30,2,1018800
2026-06-22 19:15:00,29,2,1019700
2026-06-22 19:30:00,30,0,1020600
2026-06-22 19:45:00,29,0,1021500
2026-06-22 20:00:00,29,1,1022400
2026-06-22 20:15:00,29,0,1023300
2026-06-22 20:30:00,30,0,1024200
2026-06-22 20:45:00,30,0,1025100
2026-06-22 21:00:00,30,0,1026000
2026-06-22 21:15:00,29,2,1026900
2026-06-22 21:30:00,29,2,1027800
2026-06-22 21:45:00,29,0,1028700
2026-06-22 22:00:00,30,0,1029600
2026-06-22 22:15:00,29,0,1030500
2026-06-22 22:30:00,29,0,1031400
2026-06-22 22:45:00,30,0,1032300
2026-06-22 23:00:00,29,0,1033200
2026-06-22 23:15:00,29,0,1034100
2026-06-22 23:30:00,30,2,1035000
2026-06-22 23:45:00,30,0,1035900
2026-06-23 00:00:00,29,2,1036800
2026-06-23 00:15:00,30,2,1037700
2026-06-23 00:30:00,29,0,1038600
2026-06-23 00:45:00,30,1,1039500
2026-06-23 01:00:00,29,0,1040400
2026-06-23 01:15:00,29,0,1041300
2026-06-23 01:30:00,29,2,1042200
2026-06-23 01:45:00,29,0,1043100
2026-06-23 02:00:00,30,2,1044000
2026-06-23 02:15:00,29,2,1044900
2026-06-23 02:30:00,30,1,1045800
2026-06-23 02:45:00,29,0,1046700
2026-06-23 03:00:00,29,2,1047600
2026-06-23 03:15:00,30,0,1048500
2026-06-23 03:30:00,29,0,1049400
2026-06-23 03:45:00,29,0,1050300
2026-06-23 04:00:00,30,0,1051200
2026-06-23 04:15:00,29,0,1052100
2026-06-23 04:30:00,30,1,1053000
2026-06-23 04:45:00,30,0,1053900
2026-06-23 05:00:00,30,1,1054800
2026-06-23 05:15:00,30,1,1055700
2026-06-23 05:30:00,30,0,1056600
2026-06-23 05:45:00,30,0,1057500
2026-06-23 06:00:00,29,0,1058400
2026-06-23 06:15:00,29,0,1059300
2026-06-23 06:30:00,29,0,1060200
2026-06-23 06:45:00,29,2,1061100
2026-06-23 07:00:00,30,2,1062000
2026-06-23 07:15:00,29,0,1062900
2026-06-23 07:30:00,29,0,1063800
2026-06-23 07:45:00,29,0,1064700
2026-06-23 08:00:00,30,0,1065600
2026-06-23 08:15:00,29,0,1066500
2026-06-23 08:30:00,29,0,1067400
2026-06-23 08:45:00,30,0,1068300
2026-06-23 09:00:00,29,0,1069200
2026-06-23 09:15:00,30,0,1070100
2026-06-23 09:30:00,29,0,1071000
2026-06-23 09:45:00,30,0,1071900
2026-06-23 10:00:00,29,1,1072800
2026-06-23 10:15:00,29,0,1073700
2026-06-23 10:30:00,30,1,1074600
2026-06-23 10:45:00,30,0,1075500
2026-06-23 11:00:00,30,0,1076400
2026-06-23 11:15:00,29,0,1077300
2026-06-23 11:30:00,29,2,1078200
2026-06-23 11:45:00,30,2,1079100
2026-06-23 12:00:00,30,1,1080000
2026-06-23 12:15:00,29,0,1080900
2026-06-23 12:30:00,29,1,1081800
2026-06-23 12:45:00,29,0,1082700
2026-06-23 13:00:00,30,0,1083600
2026-06-23 13:15:00,29,0,1084500
2026-06-23 13:30:00,30,1,1085400
2026-06-23 13:45:00,29,1,1086300
2026-06-23 14:00:00,30,0,1087200
2026-06-23 14:15:00,30,0,1088100
2026-06-23 14:30:00,30,0,1089000
2026-06-23 14:45:00,30,1,1089900
2026-06-23 15:00:00,29,0,1090800
2026-06-23 15:15:00,30,1,1091700
2026-06-23 15:30:00,29,0,1092600
2026-06-23 15:45:00,30,0,1093500
2026-06-23 16:00:00,30,1,1094400
2026-06-23 16:15:00,30,1,1095300
2026-06-23 16:30:00,30,0,1096200
2026-06-23 16:45:00,30,2,1097100
2026-06-23 17:00:00,29,1,1098000
2026-06-23 17:15:00,30,2,1098900
2026-06-23 17:30:00,29,0,1099800
2026-06-23 17:45:00,29,0,1100700
2026-06-23 18:00:00,30,1,1101600
2026-06-23 18:15:00,29,2,1102500
2026-06-23 18:30:00,29,0,1103400
2026-06-23 18:45:00,30,1,1104300
2026-06-23 19:00:00,30,1,1105200
2026-06-23 19:15:00,30,0,1106100
2026-06-23 19:30:00,29,0,1107000
2026-06-23 19:45:00,30,1,1107900
2026-06-23 20:00:00,29,0,1108800
2026-06-23 20:15:00,30,2,1109700
2026-06-23 20:30:00,30,0,1110600
2026-06-23 20:45:00,29,0,1111500
2026-06-23 21:00:00,29,1,1112400
2026-06-23 21:15:00,30,0,1113300
2026-06-23 21:30:00,29,1,1114200
2026-06-23 21:45:00,29,0,1115100
2026-06-23 22:00:00,30,0,1116000
2026-06-23 22:15:00,29,2,1116900
2026-06-23 22:30:00,30,2,1117800
2026-06-23 22:45:00,30,0,1118700
2026-06-23 23:00:00,29,0,1119600
2026-06-23 23:15:00,30,2,1120500
2026-06-23 23:30:00,30,1,1121400
2026-06-23 23:45:00,29,0,1122300
2026-06-24 00:00:00,30,0,1123200
2026-06-24 00:15:00,30,1,1124100
2026-06-24 00:30:00,29,0,1125000
2026-06-24 00:45:00,29,1,1125900
2026-06-24 01:00:00,30,0,1126800
2026-06-24 01:15:00,30,2,1127700
2026-06-24 01:30:00,29,0,1128600
2026-06-24 01:45:00,29,0,1129500
2026-06-24 02:00:00,30,1,1130400
2026-06-24 02:15:00,29,2,1131300
2026-06-24 02:30:00,30,1,1132200
2026-06-24 02:45:00,30,0,1133100
2026-06-24 03:00:00,30,0,1134000
2026-06-24 03:15:00,29,0,1134900
2026-06-24 03:30:00,29,0,1135800
2026-06-24 03:45:00,29,0,1136700
2026-06-24 04:00:00,30,2,1137600
2026-06-24 04:15:00,29,0,1138500
2026-06-24 04:30:00,29,0,1139400
2026-06-24 04:45:00,30,2,1140300
2026-06-24 05:00:00,30,1,1141200
2026-06-24 05:15:00,30,0,1142100
2026-06-24 05:30:00,29,1,1143000
2026-06-24 05:45:00,29,0,1143900
2026-06-24 06:00:00,30,0,1144800
2026-06-24 06:15:00,29,0,1145700
2026-06-24 06:30:00,29,1,1146600
2026-06-24 06:45:00,29,0,1147500
2026-06-24 07:00:00,29,0,1148400
2026-06-24 07:15:00,30,1,1149300
2026-06-24 07:30:00,30,1,1150200
2026-06-24 07:45:00,30,2,1151100
2026-06-24 08:00:00,30,1,1152000
2026-06-24 08:15:00,30,1,1152900
2026-06-24 08:30:00,29,1,1153800
2026-06-24 08:45:00,29,2,0
2026-06-24 09:00:00,30,0,900
2026-06-24 09:15:00,30,0,1800
2026-06-24 09:30:00,30,0,2700
2026-06-24 09:45:00,30,0,3600
2026-06-24 10:00:00,30,2,4500
2026-06-24 10:15:00,29,0,5400
2026-06-24 10:30:00,30,0,6300
2026-06-24 10:45:00,30,2,7200
2026-06-24 11:00:00,30,0,8100
2026-06-24 11:15:00,29,0,9000
2026-06-24 11:30:00,30,0,9900
2026-06-24 11:45:00,30,0,10800
2026-06-24 12:00:00,30,0,11700
2026-06-24 12:15:00,29,0,12600
2026-06-24 12:30:00,30,2,13500
2026-06-24 12:45:00,29,0,14400
2026-06-24 13:00:00,29,0,15300
2026-06-24 13:15:00,29,2,16200
2026-06-24 13:30:00,30,1,17100
2026-06-24 13:45:00,30,0,18000
2026-06-24 14:00:00,30,1,18900
2026-06-24 14:15:00,30,0,19800
2026-06-24 14:30:00,30,0,20700
2026-06-24 14:45:00,30,0,21600
2026-06-24 15:00:00,30,0,22500
2026-06-24 15:15:00,30,0,23400
2026-06-24 15:30:00,29,0,24300
2026-06-24 15:45:00,30,0,25200
2026-06-24 16:00:00,30,2,26100
2026-06-24 16:15:00,29,0,27000
2026-06-24 16:30:00,29,0,27900
2026-06-24 16:45:00,29,0,28800
2026-06-24 17:00:00,29,1,29700
2026-06-24 17:15:00,30,2,30600
2026-06-24 17:30:00,30,2,31500
2026-06-24 17:45:00,29,1,32400
2026-06-24 18:00:00,30,0,33300
2026-06-24 18:15:00,29,1,34200
2026-06-24 18:30:00,29,0,35100
2026-06-24 18:45:00,30,0,36000
2026-06-24 19:00:00,30,0,36900
2026-06-24 19:15:00,30,0,37800
2026-06-24 19:30:00,30,1,38700
2026-06-24 19:45:00,30,0,39600
2026-06-24 20:00:00,29,1,40500
2026-06-24 20:15:00,30,0,41400
2026-06-24 20:30:00,29,0,42300
2026-06-24 20:45:00,30,0,43200
2026-06-24 21:00:00,29,0,44100
2026-06-24 21:15:00,30,0,45000
2026-06-24 21:30:00,29,2,45900
2026-06-24 21:45:00,29,2,46800
2026-06-24 22:00:00,30,0,47700
2026-06-24 22:15:00,30,0,48600
2026-06-24 22:30:00,29,2,49500
2026-06-24 22:45:00,30,0,50400
2026-06-24 23:00:00,29,0,51300
2026-06-24 23:15:00,30,2,52200
2026-06-24 23:30:00,30,0,53100
2026-06-24 23:45:00,29,1,54000
2026-06-25 00:00:00,30,0,54900
2026-06-25 00:15:00,30,2,55800
2026-06-25 00:30:00,29,0,56700
2026-06-25 00:45:00,29,1,57600
2026-06-25 01:00:00,30,0,58500
2026-06-25 01:15:00,30,0,59400
2026-06-25 01:30:00,30,2,60300
2026-06-25 01:45:00,29,0,61200
2026-06-25 02:00:00,29,2,62100
2026-06-25 02:15:00,29,2,63000
2026-06-25 02:30:00,30,2,63900
2026-06-25 02:45:00,30,0,64800
2026-06-25 03:00:00,30,0,65700
2026-06-25 03:15:00,29,1,66600
2026-06-25 03:30:00,29,0,67500
2026-06-25 03:45:00,30,1,68400
2026-06-25 04:00:00,29,1,69300
2026-06-25 04:15:00,30,0,70200
2026-06-25 04:30:00,29,0,71100
2026-06-25 04:45:00,30,0,72000
2026-06-25 05:00:00,30,0,72900
2026-06-25 05:15:00,29,0,73800
2026-06-25 05:30:00,30,0,74700
2026-06-25 05:45:00,30,0,75600
2026-06-25 06:00:00,29,0,76500
2026-06-25 06:15:00,29,2,77400
2026-06-25 06:30:00,30,0,78300
2026-06-25 06:45:00,30,0,79200
2026-06-25 07:00:00,29,0,80100
2026-06-25 07:15:00,29,2,81000
2026-06-25 07:30:00,29,0,81900
2026-06-25 07:45:00,29,0,82800
2026-06-25 08:00:00,30,0,83700
2026-06-25 08:15:00,29,1,84600
2026-06-25 08:30:00,29,0,85500
2026-06-25 08:45:00,29,0,86400
2026-06-25 09:00:00,30,2,87300
2026-06-25 09:15:00,29,0,88200
2026-06-25 09:30:00,30,0,89100
2026-06-25 09:45:00,30,0,90000
2026-06-25 10:00:00,30,0,90900
2026-06-25 10:15:00,30,1,91800
2026-06-25 10:30:00,30,0,92700
2026-06-25 10:45:00,29,2,93600
2026-06-25 11:00:00,30,1,94500
2026-06-25 11:15:00,29,1,95400
2026-06-25 11:30:00,30,0,96300
2026-06-25 11:45:00,30,0,97200
2026-06-25 12:00:00,29,0,98100
2026-06-25 12:15:00,30,0,99000
2026-06-25 12:30:00,30,0,99900
2026-06-25 12:45:00,30,1,100800
2026-06-25 13:00:00,29,0,101700
2026-06-25 13:15:00,29,1,102600
2026-06-25 13:30:00,29,1,103500
2026-06-25 13:45:00,29,0,104400
2026-06-25 14:00:00,29,1,105300
2026-06-25 14:15:00,30,0,106200
2026-06-25 14:30:00,30,0,107100
2026-06-25 14:45:00,30,2,108000
2026-06-25 15:00:00,29,1,108900
2026-06-25 15:15:00,29,0,109800
2026-06-25 15:30:00,29,0,110700
2026-06-25 15:45:00,29,2,111600
2026-06-25 16:00:00,30,2,112500
2026-06-25 16:15:00,29,2,113400
2026-06-25 16:30:00,29,1,114300
2026-06-25 16:45:00,30,0,115200
2026-06-25 17:00:00,29,0,116100
2026-06-25 17:15:00,30,1,117000
2026-06-25 17:30:00,30,1,117900
2026-06-25 17:45:00,29,0,118800
2026-06-25 18:00:00,30,0,119700
2026-06-25 18:15:00,30,0,120600
2026-06-25 18:30:00,29,0,121500
2026-06-25 18:45:00,29,1,122400
2026-06-25 19:00:00,30,0,123300
2026-06-25 19:15:00,30,0,124200
2026-06-25 19:30:00,29,2,125100
2026-06-25 19:45:00,29,2,126000
2026-06-25 20:00:00,29,2,126900
2026-06-25 20:15:00,29,0,127800
2026-06-25 20:30:00,30,1,128700
2026-06-25 20:45:00,30,2,129600
2026-06-25 21:00:00,29,0,130500
2026-06-25 21:15:00,30,0,131400
2026-06-25 21:30:00,30,0,132300
2026-06-25 21:45:00,30,0,133200
2026-06-25 22:00:00,30,2,134100
2026-06-25 22:15:00,29,0,135000
2026-06-25 22:30:00,30,0,135900
2026-06-25 22:45:00,30,1,136800
2026-06-25 23:00:00,30,0,137700
2026-06-25 23:15:00,29,0,138600
2026-06-25 23:30:00,29,0,139500
2026-06-25 23:45:00,29,0,140400
2026-06-26 00:00:00,30,1,141300
2026-06-26 00:15:00,30,2,142200
2026-06-26 00:30:00,29,0,143100
2026-06-26 00:45:00,29,0,144000
2026-06-26 01:00:00,30,0,144900
2026-06-26 01:15:00,29,2,145800
2026-06-26 01:30:00,30,1,146700
2026-06-26 01:45:00,30,0,147600
2026-06-26 02:00:00,29,0,148500
2026-06-26 02:15:00,30,0,149400
2026-06-26 02:30:00,30,0,150300
2026-06-26 02:45:00,30,1,151200
2026-06-26 03:00:00,29,2,152100
2026-06-26 03:15:00,29,0,153000
2026-06-26 03:30:00,29,1,153900
2026-06-26 03:45:00,30,1,154800
2026-06-26 04:00:00,30,2,155700
2026-06-26 04:15:00,29,2,156600
2026-06-26 04:30:00,30,0,157500
2026-06-26 04:45:00,30,2,158400
2026-06-26 05:00:00,29,1,159300
2026-06-26 05:15:00,30,2,160200
2026-06-26 05:30:00,30,0,161100
2026-06-26 05:45:00,29,0,162000
2026-06-26 06:00:00,30,1,162900
2026-06-26 06:15:00,30,2,163800
2026-06-26 06:30:00,29,1,164700
2026-06-26 06:45:00,30,0,165600
2026-06-26 07:00:00,30,1,166500
2026-06-26 07:15:00,29,0,167400
2026-06-26 07:30:00,30,2,168300
2026-06-26 07:45:00,30,0,169200
2026-06-26 08:00:00,30,1,170100
2026-06-26 08:15:00,29,0,171000
2026-06-26 08:30:00,30,1,171900
2026-06-26 08:45:00,29,1,172800
2026-06-26 09:00:00,30,0,173700
2026-06-26 09:15:00,29,2,174600
2026-06-26 09:30:00,29,0,175500
2026-06-26 09:45:00,29,0,176400
2026-06-26 10:00:00,29,0,177300
2026-06-26 10:15:00,29,0,178200
2026-06-26 10:30:00,29,0,179100
2026-06-26 10:45:00,30,1,180000
2026-06-26 11:00:00,30,2,180900
2026-06-26 11:15:00,29,0,181800
2026-06-26 11:30:00,30,0,182700
2026-06-26 11:45:00,29,1,183600
2026-06-26 12:00:00,29,0,184500
2026-06-26 12:15:00,29,2,185400
2026-06-26 12:30:00,29,2,186300
